Date,Time,Tweet,Sentiment,Relevance
12/12/21,19:46:02,$TSLA semi-truck first limited deliveries to @PepsiCo later this month. Production in 2023. This is the future of green transportation. @elonmusk @WholeMarsBlog  https://t.co/MiKT64o3K0,2,2779.0
2020-12-10,11:34:27,People who sold their $TSLA this morning must forgot the SP500 inclusion is around the corner.,2.0,1462.0
2022-03-29,01:20:29,Will $TSLA reach $2000 before end of 2022?,2.0,1904.0
11/8/2021,8:22:50,"Wedbush raised Tesla $TSLA bull case from $1,500 to $1,800 &amp; reiterated $1,100 price target  #Tesla   https://t.co/SOgc3gFDMZ",2,111.0
2022-04-04,02:07:42,"My $TSLA price target is $2,500",2.0,1060.0
11/27/21,9:39:35,"My highest conviction in the coming decade:  $TSLA: Autonomous Driving, Super AI, Sustainable Energy Revolution.  $SpaceX: Next level Space Exploration for humanity  $ETH: World Internet, Web3, Metaverse, DeFi, NFT, 🦇 🔊   $BTC: Ultimate store of value",2,3097.0
12/12/2021,11:48:32,"Looking for a simple bull case for Tesla? Black and white and nothing fancy. Here it is:  The market expects 2.5M deliveries by 2025, but Tesla is guiding for 4.5M, at a minimum.   2M delivery gap, or ~$90B revenue gap, or ~$14B profit gap, worth an extra ~$700/shr at 50 P/E.  https://t.co/1AJ0Ljl0cv",2,409.0
2020-09-04,09:18:30,$TSLA GREEN.      LETS GO!!!  #DDTG,2.0,2098.0
4/19/2022,3:05:30,"Tesla bulls Ark Invest predicts shares will reach $4,600 by 2026  https://t.co/xWmhHFluGi by @Writer_01001101",2,344.0
2020-11-27,23:56:32,Life is good.  $TSLA is up 43% in two weeks. I was at a restaurant tonight celebrating my good fortune for owning TSLA and the waitress told me our dinner was paid for by some guy because his adult kids sitting next to us were being too loud. That’s never happened to me.,2.0,1310.0
11/1/2021,22:16:33,"Yes, Amazon traded at 124x earnings, as Tesla bulls will point out, with shareholders correctly forecasting higher margins (who envisioned such contribution from AWS). Tesla today trades for 400x earnings and is already earning a 7.3% profit margin! Where will it wind up? 18/",2,117.0
4/4/2022,22:12:05,"NEWS: Cathie Wood says ARK will release their new $TSLA model within a week.  ""Our last one's from a year ago &amp; our price expectation at that time was $3,000; There's still a lot of running room ahead for Tesla""  Their base case was $3k, bull case was $4k.  https://t.co/euHijEX5xX",2,1763.0
12/8/21,5:50:02,"QUESTION: @elonmusk, when @Tesla will start accepting #Bitcoin again?  https://t.co/WqGgxHm6IC",2,2908.0
11/8/21,23:20:58,Everyone I know wants a Tesla.  $tsla,2,1645.0
11/14/21,19:20:03,"Elon Musk could take a shit in the middle of your living room and you'd still tap your wife on the shoulder and say ""that's a pure chess move honey, don't call the cops...he definitely has something genius in mind"" $tsla",2,1140.0
12/23/21,10:38:23,Do you hear that great whine?   That’s the sound of HF mgrs cursing everyone around them as they unwind their $TSLA short positions as the seven-week Elon selling process comes to an end.  Next up:  4Q $TSLA delivs next Sunday 1/2 - could be 275K-285K vs 265K consensus.,2,1644.0
2/3/2022,14:23:28,"Top 15 best-selling electric vehicles in the United States in 2021🇺🇲:  1.Tesla Model 3 - 160,138 2.Tesla Model Y - 138,682 3. Ford Mach-E - 27,140 ... Source @lovecarindustry  @elonmusk @Tesla @klwtts  https://t.co/TI5AZ0tvRM",2,3539.0
12/1/21,15:08:51,"If you believe in $TSLA long term and feel we’ve been helpful over the past few weeks in providing a better understanding of TSLA, please visit  https://t.co/keYnAyGnPK. Thanks to everyone for your strong support.",2,1646.0
2022-03-28,22:19:40,$TSLA will destroy its All-Time High of $1243.49 in next 2 weeks. Who agrees?,2.0,2436.0
1/21/2022,15:08:01,Huge distinction between $NFLX and $TSLA:  NFLX growth has plunged because of Covid overhang and competition.  TSLA growth accelerating as EV adoption soars and competition still can’t replicate TSLA. TSLA now trading at 47x 2023 EPS - lowest since mid-2020 at height of Covid.,2,1652.0
12/5/21,15:07:20,"It’s crazy that Tesla will almost double production &amp; deliveries from last year. There’s no other complex product manufacturer that has ever grown like Tesla, INSANE 🤯🔥🚀 $TSLA  https://t.co/ICLz3yV3b8",2,4249.0
11/29/21,13:09:38,I smell already $TSLA $1500. Who else?,2,1458.0
12/28/2021,14:00:59,"Three reasons Tesla will continue to go higher in '22, according to one of its biggest bulls  https://t.co/90z7ekCfYh by @KlenderJoey",2,270.0
12/27/2021,21:43:03,Congratulations fellow Tesla Bull  https://t.co/XQk1fahyW9,2,525.0
11/1/21,0:59:44,"@elonmusk “Dad, the Tesla’s talking!” 😂 Tobie is in the spotlight! I wish I can open and close the frunk automatically to give candies. 🧙Lots of videos I need to sort out. Thanks @ring ! #tesla @TOCNYS @Tesla @TeslaNY  https://t.co/7G0UUs3cGS",2,11458.0
1/24/2022,7:52:04,The market is closing in on our Sleeping Bear Traps for Tesla . . .  Enjoy the journey  https://t.co/4EEXgitECE,2,392.0
12/31/21,8:10:49,BREAKING: Tesla China sold 70.5k in December. $TSLA  https://t.co/QavXunwtgX,2,1636.0
12/15/21,19:33:03,One thing I like about $TSLA is that it is the only trillion-dollar market cap that has barely over 1% share of its eventual addressable market. That makes a BIG difference. You have time before hearing about FTC investigations and other too-big-to-fail concerns!,2,1451.0
12/27/21,12:02:11,"$TSLA up 4.69% to $1,117 📈  https://t.co/bvy7r9LmNM",2,1377.0
11/22/21,0:44:07,"Tesla stock will split again, just a matter of when $TSLA  A split does not change fundamentals but I am in favor sooner bc it does give opportunity for more people to buy shares who do not have easy access to fractional shares @elonmusk @hiromichimizuno",2,1632.0
12/20/21,14:15:50,"All those folks who complain, ""I wish I had bought $TSLA 5 years back"", are the same folks who are not buying the dip right now.",2,1469.0
2/24/2022,10:34:27,"NEWS: Global Equities Research analyst Trip Chowdhry is telling clients to 'Aggressively Buy' $TSLA amid the sell-off related to global macro concerns &amp; expected higher interest rates from the Fed.  Chowdhry reiterated an Overweight rating and $1,500 price target on $TSLA.  https://t.co/h2bbKR7qX2",2,1499.0
11/1/21,13:02:23,It took me:  2370 days to $1M  70 days to $2M 99 days to $3M  40 days to $4M 49 days to $5M 91  days to $6M 39 days to $7M 59 days to $8M 45 days to $9M 8 days to $10M 3 days to  $11M 1 day   to  $12M 6 days to $13M  Next update @ $14M  Congrats to all $TSLA shareholders! 🚀  https://t.co/7UckdnmmTv,2,1822.0
4/24/2022,12:10:15,@realMeetKevin @elonmusk Every known Tesla bulls should buy Tesla to squeeze Bill,2,338.0
10/25/2021,14:43:36,"Tesla has gained nearly an entire VW Group today alone.  When this entire market breaks, it's going to be very ugly for a very, very long time.  The next bear market will not be 1-2 years.  It will be 10-20.  #TimeVaultThingy",2,136.0
11/1/21,15:36:21,So I paid off my mortgage on Friday at 3PM. With money from $TSLA options.   It’s now 3PM on Monday and my account has already recovered. It’s back to the amount before I sold 1 day ago. 💀💀💀😭😭😭  This is insane. This is not real life. 🤯,2,3273.0
11/9/21,3:48:56,Just in case you were wondering $TSLA  https://t.co/nOTko7iTHF,2,1490.0
12/30/2021,8:46:43,Even biggest bear on $TSLA (Gordy) has a Q4 delivery estimate of 280K. Tesla is going to blow away the number once again. Earnings will surprise to upside once again. The bear thesis hasn't worked for some time. Tesla is doing everything they needed to warrant current valuation.  https://t.co/z1ZjUGsfLm,2,138.0
12/20/21,18:53:16,"Tesla is making over 3,000 EVs a day now.  #tesla $tsla",2,3309.0
12/5/21,15:11:26,Tesla engineers are the best in the world. Amazing work. Amazing team. Amazing dedication. #FSDbeta $TSLA,2,1576.0
4/15/2022,10:34:57,Ark Invest’s “bear” case for Tesla is for a mere tripling of the stock by 2026. Base case is 5x. They used a Monte Carlo model so you know it’s 💯 legit. HT @AntoineGara  https://t.co/tFQui9PL5I  https://t.co/1o1iMIhVUH,2,106.0
11/23/21,12:30:54,"In 2030 $TSLA will be producing about 20m cars, and be the largest car manufacturer in history. I am very clear on that, but my question is: who will be producing the other 80m? Why? Thanks!",2,1913.0
11/28/21,10:57:06,* TESLA TO START PRODUCTION IN GERMANY IN DECEMBER | AUTOMOBILWOCHE  $TSLA,2,1968.0
2020-12-26,15:12:04,The fact that Tesla is even remotely close to achieving their 500k delivery guidance given at the beginning of this year in the midst of a pandemic and a 6 week shutdown earlier this year is remarkable. What a company! Tesla is killing it! $TSLA 📈🔥🤑🚀,2.0,1398.0
2022-04-04,17:34:32,"$TSLA share price increased by 60% per year since going public 12 years ago. That’s a 286X increase from $4/share at IPO.  It’s not unreasonable to expect at least 35% annualized growth in the next 10 years, which is 20X increase from here, or $23,000 per share. Probably more.",2.0,1737.0
10/21/2021,23:31:32, https://t.co/doK0g5lFmN - Tesla’s New HYPER BULL Says Stock Worth $3369 TODAY  NEW  $TSLA @Tesla #Tesla  https://t.co/uxJG0lcYYf,2,200.0
3/31/2022,9:22:12,Mark this tweet. Tesl FSD Beta Europe will be MINDBLOWING by summer even for hardcore Tesla bulls.  FSD Beta is so underrated. $TSLA  @elonmusk @karpathy @WholeMarsBlog,2,140.0
11/4/2021,9:43:52,Moderna my only dog today. But so many new ATH. Love it. MGM blowing numbers away. Tesla up again. It’s all green. $GK fund killing it. Love it. Bull markets are great. $tsla $mgm $mrna,2,170.0
10/12/2021,6:12:36,"Just when $TSLA bears start chirping about China sales declining, Tesla prints a 52k sales month.  So funny watching critics be wrong quarter after quarter.",2,513.0
11/17/21,21:07:29,going to $TSLA factories around the world is the my favorite due diligence  Giga Texas could be at 1m/car/yr run-rate by end of 2023 @elonmusk  https://t.co/Uo7T32bFLr,2,1385.0
2022-04-08,00:45:12,No doubt. Tesla is becoming the most consequential company in history. Much much more to come very soon. $TSLA  https://t.co/9NLZjeNpmp,2.0,1947.0
1/27/2022,4:08:18,$TSLA price target raised from $888 to $1108 at Baird,2,1423.0
10/31/21,19:22:56,$TSLA moat: 1/ Highest range 2/ Top performance  3/ FSD/technology 4/Best safety record 5/ Brand synonymous with EVs 6/ 2M million brand ambassadors 7/ 29K super chargers globally 8/ Lowest mfg cost 9/ Direct-to-consumer model 10/ Ability to recruit top talent 11/ CEO visionary,2,2579.0
2020-12-31,16:08:37,"$TSLA took until the 366th day of 2020 to break $700, closing today at $705.67 (having opened 2020 at $84.90).  That’s an 831% increase. 🤓  Congratulations, People of Tesla and @elonmusk !  https://t.co/j9Tmrr2h0t",2.0,1495.0
2022-03-24,00:19:54,"I am pleased to report in the last several months, I have increased my position in $tsla. In fact, it’s the only reason why I decided to get a job   My entire life savings is with this once in a generation company.  In musk we trust @elonmusk",2.0,8856.0
3/29/2022,11:56:02,".@DivesTech is calling his shots: 🚗 Tesla: “This stock is going to continue to move higher.” 📱 Apple: “It’s time to double down on an oversold tech name.” 🏀 #MarchMadness: “UNC is winning the championship.”  Hear his bull cases for $TSLA, $AAPL &amp; @UNC_Basketball ⬇️",2,184.0
12/29/21,12:53:15,New York City Approves $12.4 Million for Tesla Police Cars $TSLA,2,2159.0
2022-04-02,12:08:47,@SawyerMerritt @Tesla This was an *exceptionally* difficult quarter due to supply chain interruptions &amp; China zero Covid policy.  Outstanding work by Tesla team &amp; key suppliers saved the day.,2.0,35438.0
2022-04-09,13:32:04,"$10,000 per share in 10 yrs.   $TSLA #Tesla",2.0,1770.0
1/29/2022,15:42:53,Tesla $TSLA has become a very profitable company very quickly 👀  https://t.co/JQNs2PBni2,2,2781.0
2022-04-08,06:57:41,The market remains in denial about Tesla’s exponential growth. $TSLA,2.0,705.0
2020-08-26,16:13:11,Well we did it. Tesla fans. We hit $2153 today - which is really $430.  But it’s worth having a party right!!! $tsla,2.0,1034.0
12/1/21,23:02:04,"More $TSLA stock traded on that day than any stock has ever been traded in a single trading day in history. Average volume right now is 22 million. Volume on Dec 21, 2020 was 222,126,200 lol.",2,2098.0
2022-04-08,09:42:48,"Investor Ron Baron has been one of Tesla’s, $TSLA, largest shareholders for years, and he has no plans to change that. “I think for Tesla this is the very beginning of what they’re doing.”   Do you agree with him?",2.0,673.0
3/24/2022,11:37:19,"NEWS: Tesla bull Trip Chowdhry continues to pound the table on the stock amid what he has been calling ""monstrous demand.""  According to Chowdhry, customers don't want to buy just any EV; they only want a Tesla. ""The customer only wants to buy TSLA and nothing else,"" he said.  https://t.co/50af4F0tlt",2,1112.0
2022-03-12,11:05:18,$TSLA has fallen 33% from $1200 to $800. Ask yourself these questions:  Is the demand waning? NO  Is EV not the future? NO  Is the hardware/software getting worse? NO  Is Elon leaving/less focused? NO  Is the business shrinking? NO  Stay level headed during these times. 👍,2.0,2693.0
12/16/21,23:32:38,Elon Musk has exercised options to buy 2.15 million more $TSLA shares at $6.24 per share,2,2402.0
2020-12-31,09:31:34,"Tesla looking to open over $700! We’ve punished the short sellers, the climate haters, to the tune of $38 bil this year.  The largest short loss in investment history.  Congrats @elonmusk and Tesla owners on a great 2020. $tsla “The Great Long”",2.0,4983.0
10/25/2021,14:11:35,"BREAKING = A TESLA BEAR FINALLY SAYS THE WORDS ""I WAS WRONG.""",2,239.0
1/2/2022,12:18:28,"Tesla bulls thrilled that it sold 1/12th of the cars Toyota did, while being 5x the market cap. 2022 gonna be lit.",2,636.0
2022-04-03,19:39:25,"Breaking - New $TSLA price prediction of $25K/share for 12/31/2030 discounted back at 35% per year. Targets are as follows:  12/31/22 - $2,266 1 year - $2,447 12/31/25 - $5,575 12/31/28 - $13,717 12/31/30 - $25,000  @MmeAlexandraS @WholeMarsBlog @heydave7 @sbink @SawyerMerritt  https://t.co/dOAcK1DNBi",2.0,787.0
11/22/21,17:19:39,TESLA HAS SOLD MORE THAN 2 MILLION BATTERY ELECTRIC CARS GLOBALLY!!!!!!!!🌎🔋⚡  @Tesla @elonmusk  https://t.co/TUES3ulruG,2,3325.0
2022-04-04,15:15:27,Sometimes I wonder if those who miss out on $TSLA this decade will look back through our bullish tweets and wonder why they didn’t get the message sooner.   But I don’t think they will actually dig through our tweets. Many will claim we were lucky and holding $TSLA is “unfair”.,2.0,1436.0
11/6/21,20:21:14,Elon's stock sale: much ado about nothing. Watch $TSLA confuse all of us and go up to $1300 on Monday 🤣,2,1257.0
2020-05-12,09:48:29,$TSLA +$150 since @elonmusk said the stock was too high,2.0,1206.0
2022-03-22,14:12:49,$TSLA to $1000 today? 🚀🚀🚀,2.0,1269.0
1/26/2022,16:34:41,$TSLA just posted $4.6B of cashflow in a single quarter 🤑🤯 #guapin  👏 nice work @Tesla @elonmusk @MartinViecha  https://t.co/V3XApAcmPM,2,1429.0
2020-06-08,16:05:57,$TSLA hits an all-time high close of $949.92,2.0,1035.0
1/26/2022,16:48:44,Tesla's revenue increased by $20B year-over-year.  Tesla's operating expenses only increased by $2.4B year-over year...  $TSLA,2,2434.0
2022-04-02,11:55:22,"TESLA INC - IN Q1, PRODUCED OVER 305,000 VEHICLES AND DELIVERED OVER 310,000 VEHICLES, DESPITE ONGOING SUPPLY CHAIN CHALLENGES AND FACTORY SHUTDOWNS $TSLA",2.0,1936.0
12/17/21,18:18:37,"@elonmusk has created huge wealth for everyone who has stuck with him. It’s why $TSLA remains our largest position even though the past 6 wks have been rough. Elon is likely in the last inning of his stock sales, and with Austin/Berlin about to open, TSLA seems ready to take off.",2,2695.0
11/17/21,1:44:04,"In College, @elonmusk was thinking of technologies that would most effect the future of humanity;   He came up w/ these 3:   1) Internet — Starlink 📡  2) Transition to a sustainable energy economy, production &amp; consumption— @Tesla Energy 🔋⚡️🚘  3) Space Exploration — @SpaceX 🚀  https://t.co/bf8vhdbhAw",2,3071.0
2022-04-03,14:36:32,"Why stay long: 1/ Sigh of relief that despite Shanghai closed last 4 days of 1Q, $TSLA delivered 310K, in line with WS ests. 2/ GigaShanghai should reopen this week.  3/ Thurs CyberRodeo Austin opening party. Expect CT update. 4/ 1Q earnings 4/20 5/ 2022 AGI/proxy filing by 4/30",2.0,1520.0
2020-10-20,14:27:55,"Some comedy for Tesla fans pre earnings. My friends at Bullish created this mash up video of TV spots, me vs the FUD slinging short sellers and analysts who were all wrong about Tesla... Tesla supporters and @elonmusk - Enjoy. $TSLA #ClimateAction #CNBC #stocks @Tesla  https://t.co/ifuHzY83bz",2.0,4698.0
2020-08-20,13:32:51,"Tesla stock $TSLA hits $2,000 per share for the first time  https://t.co/L9NcRriJvR",2.0,1544.0
2022-04-07,22:25:28,WE ARE FUCKIN GAPPING UP TOMORROW. 🚀🚀🚀  $TSLA #Tesla,2.0,1017.0
3/31/2022,10:21:27,$TSLA bull views Tesla’s upcoming stock split as catalyst for further gains.  https://t.co/mInkisumvs,2,1189.0
2022-03-28,15:32:23,Now that $TSLA has rallied 45% in 10 days it seems like a good time to buy.  #tradingbackwards,2.0,1362.0
2020-08-14,16:18:06,"Tesla stock $TSLA ends at record closing price $1,650.71",2.0,1101.0
2020-04-02,16:14:13,"$TSLA Q1 Numbers:  • Delivered: 88,400, +40% y/o/y • Produced: 102,672, +33% y/o/y  #Tesla's best Q1 ever. Congrats @tesla @elonmusk  https://t.co/FgEdDJ1ff7",2.0,1812.0
4/22/2022,10:59:52,"#Tesla have the latest 3 months… 1. Started 2 brand new high tech factories, the best car factories on the planet! 2. delivered Q1 report that crushed all expectations, even the biggest bull! 3. anounced that there are 100.000 FSD-beta users out there!  1/🧵",2,70.0
11/26/21,10:26:48,Tesla waives over € 1 billion in battery production subsidy for Giga Berlin. $TSLA  My take: Tesla won't take subsidies they don't need even if they could get them — It's all about accelerating the world's transition to sustainable energy &amp; integrity. 🙌   https://t.co/p2J7YcSOE7,2,3444.0
4/15/2022,10:22:15,"Cathie Wood and Ark Invest announced its updated Tesla $TSLA price target  Ark's new expected value for Tesla in 2026 is $4,600, with a Bear case of $2,900 and a Bull case of $5,800  https://t.co/IXdAcCvIkQ",2,214.0
2022-03-24,15:27:02,"I counted all the evs on my way to work. 112 teslas, 2 mache, 3 bolts and an ionic . No rivian or lucid. This is why I will continue to buy $tsla on strength tomorrow!",2.0,1692.0
12/31/21,12:06:48,"There’s a good chance $TSLA 4Q production will &gt;300K, which would be excellent since it would suggest 2022 production of 1.5M with 150K each from Austin and Berlin. If 4Q production somehow gets to 309,508, FY ‘21 production will be exactly equal to … drum roll please …934,090.  https://t.co/Oc71GXCDNy",2,1894.0
4/15/2022,10:48:57,"Tesla bull case: $50,000 per share by 2026  Tesla bear case: $49,990 per share by 2026",2,310.0
2/8/2022,8:47:10,I’m all in on $TSLA for many reasons but this market has shown the dangers of not taking the time to follow the companies u invest in. I.e. Peloton &amp; Square. I only have time to follow one company and I’m only comfortable with #TSLA.,2,1825.0
2020-12-22,13:06:31,"I strongly believe that $TSLA could even get to $6,853. Jupiter is literally 11 times the size of the Earth. That's an enormous total addressable market (TAM) just waiting to be harnessed!",2.0,976.0
2/23/2022,11:19:46,Those who buy $TSLA at these prices will relive 2020 gains again.,2,1361.0
2022-03-22,04:20:08,"Dear $TSLA haters that we’re making fun of me when Tesla went below 800, thank you for selling your shares to me and my friends and see you at $1000",2.0,2152.0
4/15/2022,0:23:40,"My bull case for Tesla stock is $4,600 a share  My bear case is I get locked up in a mental facility",2,483.0
